id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,puntaje_esfuerzo_cliente,indice_promotor_neto,satisfaccion_estudiante
E00328,2023-01-12,True,Información general,Media,722,5,A439,1,True,1,40,3
E00329,2024-12-17,False,Queja,Baja,1325,622,A046,2,True,5,31,2
E00330,2023-10-09,False,Consulta de matrícula,Baja,1690,1653,A372,1,True,5,28,1
E00331,2023-05-16,True,Información general,Baja,1245,924,A004,2,False,3,30,2
E00332,2023-10-05,True,Solicitud de documentos,Baja,1744,689,A241,2,True,3,52,3
E00333,2023-04-03,False,Solicitud de documentos,Baja,1022,427,A254,3,True,3,69,4
E00334,2024-10-26,True,Queja,Media,996,955,A400,3,False,4,50,2
E00335,2023-08-03,False,Información general,Alta,1417,313,A376,2,True,4,59,2
E00336,2023-02-26,False,Queja,Alta,1495,465,A085,2,False,2,40,3
E00337,2023-08-09,True,Consulta de trámites,Media,1431,979,A169,1,False,3,51,2
E00338,2023-10-10,True,Consulta de trámites,Alta,1801,1261,A453,2,True,4,20,1
E00339,2023-08-19,False,Información general,Baja,1524,731,A366,1,True,2,59,2
E00340,2023-04-29,False,Queja,Media,1084,833,A397,3,False,3,42,3
E00341,2023-02-15,True,Consulta de matrícula,Media,1820,1080,A322,1,True,3,57,2
E00342,2023-01-30,False,Consulta de trámites,Baja,513,5,A482,3,True,1,89,4
E00343,2023-04-09,True,Consulta de matrícula,Alta,800,49,A223,2,True,4,49,3
E00344,2023-11-14,False,Solicitud de documentos,Media,631,5,A421,2,True,2,45,3
E00345,2023-08-29,True,Queja,Alta,1328,304,A433,2,True,3,51,3
E00346,2024-05-03,True,Consulta de matrícula,Media,1265,209,A405,1,False,4,38,1
E00347,2023-10-01,True,Información general,Baja,873,494,A252,3,False,2,66,3
E00348,2023-03-07,False,Consulta de trámites,Baja,597,5,A203,3,False,1,84,4
E00349,2023-08-26,False,Información general,Media,832,5,A284,3,True,2,60,4
E00350,2024-03-18,True,Información general,Baja,673,5,A107,3,True,3,67,4
E00351,2023-07-20,False,Queja,Alta,1876,893,A010,3,True,5,21,2
E00352,2024-08-31,True,Información general,Media,1484,768,A371,1,True,5,35,1
E00353,2024-12-09,True,Consulta de matrícula,Baja,934,386,A442,3,False,1,65,4
E00354,2023-09-21,False,Información general,Media,1308,538,A430,2,True,3,71,3
E00355,2024-05-31,False,Información general,Media,1085,431,A376,3,False,3,66,3
E00356,2023-05-07,True,Información general,Media,1236,349,A308,2,True,4,46,2
E00357,2024-03-16,False,Información general,Media,1501,1351,A431,1,False,5,11,1
E00358,2024-04-11,False,Consulta de trámites,Media,1599,573,A315,1,True,4,44,2
E00359,2023-07-10,True,Consulta de matrícula,Media,1559,584,A158,2,True,3,44,2
E00360,2023-12-14,True,Solicitud de documentos,Media,1008,863,A476,3,True,1,69,4
E00361,2023-12-05,False,Solicitud de documentos,Alta,725,584,A332,1,True,5,28,2
E00362,2024-09-08,True,Consulta de matrícula,Media,1079,943,A371,1,True,4,42,3
E00363,2024-08-27,True,Consulta de trámites,Media,1028,890,A090,1,False,1,41,3
E00364,2023-08-29,False,Consulta de matrícula,Baja,1517,1063,A335,3,True,3,65,4
E00365,2024-05-20,True,Consulta de matrícula,Baja,1155,822,A143,2,True,2,50,3
E00366,2023-01-29,True,Consulta de trámites,Media,1643,868,A471,2,True,2,72,3
E00367,2024-08-09,False,Solicitud de documentos,Baja,1123,187,A369,3,True,5,65,3
E00368,2023-10-30,False,Información general,Baja,1567,611,A312,1,True,1,63,3
E00369,2024-02-01,True,Información general,Media,1302,127,A474,3,True,4,48,2
E00370,2024-08-09,True,Consulta de trámites,Baja,469,5,A163,3,True,1,119,5
E00371,2023-09-14,False,Solicitud de documentos,Baja,1057,70,A064,2,True,5,51,3
E00372,2023-04-20,False,Consulta de matrícula,Media,751,5,A481,3,True,3,46,3
E00373,2023-08-17,False,Queja,Baja,1118,528,A192,3,True,1,88,4
E00374,2023-06-12,False,Consulta de trámites,Alta,1174,912,A266,1,True,5,53,2
E00375,2024-03-04,True,Consulta de trámites,Media,1751,1697,A246,1,True,5,29,2
E00376,2024-10-12,False,Información general,Baja,1553,1479,A491,2,False,4,48,2
E00377,2024-06-18,False,Solicitud de documentos,Media,1008,310,A123,1,True,3,51,3
E00378,2023-11-15,True,Queja,Media,393,5,A421,3,True,1,104,5
E00379,2023-08-26,False,Consulta de matrícula,Media,895,792,A344,3,True,5,56,3
E00380,2023-09-25,True,Información general,Media,1916,1670,A201,3,False,3,52,2
E00381,2024-07-13,False,Información general,Media,732,25,A469,2,True,4,63,3
E00382,2023-04-23,False,Información general,Media,1045,363,A471,1,True,5,41,2
E00383,2023-01-28,False,Queja,Media,419,17,A229,3,True,4,61,3
E00384,2023-04-10,True,Solicitud de documentos,Alta,1171,542,A247,1,True,3,67,3
E00385,2023-09-11,True,Solicitud de documentos,Alta,1487,304,A305,1,True,4,59,2
E00386,2023-12-13,False,Consulta de trámites,Alta,1208,930,A388,1,False,1,73,3
E00387,2023-07-06,True,Consulta de trámites,Media,2062,1600,A301,1,True,4,31,1
E00388,2024-03-05,True,Consulta de trámites,Baja,1175,943,A259,2,False,2,75,3
E00389,2023-07-10,True,Consulta de matrícula,Media,1195,844,A085,2,True,2,85,4
E00390,2024-06-23,True,Solicitud de documentos,Alta,1977,1454,A127,2,True,2,38,2
E00391,2023-12-13,True,Consulta de trámites,Media,1431,772,A129,3,False,2,72,3
E00392,2024-05-15,True,Información general,Media,1201,970,A081,3,True,1,109,5
E00393,2024-05-03,False,Solicitud de documentos,Alta,1221,1121,A428,3,True,5,76,3
E00394,2024-10-23,False,Queja,Media,962,222,A453,2,False,2,70,4
E00395,2023-05-15,True,Información general,Alta,1439,709,A163,1,False,2,42,3
E00396,2024-11-30,False,Consulta de matrícula,Baja,1328,244,A277,2,False,5,26,2
E00397,2023-04-02,False,Queja,Alta,926,5,A447,3,False,2,80,4
E00398,2023-08-01,False,Solicitud de documentos,Alta,1153,549,A244,3,True,5,33,2
E00399,2023-01-21,False,Queja,Baja,1313,600,A064,1,True,2,57,3
E00400,2024-11-18,True,Consulta de trámites,Baja,887,375,A028,2,True,5,32,2
E00401,2024-04-29,False,Consulta de trámites,Alta,1099,297,A491,1,False,5,26,1
E00402,2024-02-22,False,Queja,Media,1440,700,A077,2,True,3,55,3
E00403,2024-12-08,True,Consulta de trámites,Baja,1295,583,A426,3,True,4,55,3
E00404,2023-08-24,True,Consulta de trámites,Media,1123,883,A264,1,True,5,35,1
E00405,2024-09-16,False,Consulta de matrícula,Media,1015,220,A070,1,True,2,46,3
E00406,2023-10-25,False,Queja,Media,659,5,A386,2,True,1,96,5
E00407,2023-07-31,False,Información general,Baja,1148,1028,A269,2,True,5,54,2
E00408,2024-07-19,False,Queja,Baja,1541,684,A031,2,True,2,52,3
E00409,2023-12-09,False,Solicitud de documentos,Media,1455,1260,A243,3,True,5,51,3
E00410,2024-09-23,False,Consulta de matrícula,Baja,1167,755,A256,2,True,3,48,3
E00411,2023-12-01,True,Consulta de trámites,Media,1386,1054,A147,3,True,1,119,5
E00412,2024-05-25,False,Información general,Alta,841,11,A225,2,True,1,62,3
E00413,2024-12-28,False,Solicitud de documentos,Alta,927,699,A451,2,True,2,81,4
E00414,2024-03-28,True,Consulta de trámites,Media,994,754,A417,3,True,4,74,4
E00415,2024-10-26,True,Consulta de trámites,Baja,1047,311,A166,2,True,3,67,3
E00416,2024-10-30,True,Queja,Baja,444,389,A081,3,True,4,49,3
E00417,2023-05-25,True,Consulta de matrícula,Alta,931,827,A472,3,True,1,65,3
E00418,2024-05-24,False,Consulta de matrícula,Media,1680,645,A071,2,False,1,62,3
E00419,2024-05-13,False,Solicitud de documentos,Baja,1507,640,A141,2,True,4,23,2
E00420,2023-08-03,False,Queja,Baja,1651,1292,A495,1,False,5,25,2
E00421,2024-08-09,False,Queja,Media,1688,1140,A272,2,True,4,49,3
E00422,2024-10-17,False,Queja,Baja,1028,921,A143,1,True,4,22,2
E00423,2024-04-08,False,Queja,Alta,2122,1677,A410,2,True,5,0,1
E00424,2023-08-14,True,Información general,Media,1271,853,A105,3,True,5,45,2
E00425,2023-05-14,False,Información general,Baja,1599,651,A412,3,True,5,55,2
E00426,2024-04-29,True,Queja,Baja,1499,318,A106,1,True,3,66,3
E00427,2023-12-31,True,Queja,Baja,889,454,A114,2,True,1,96,4
E00428,2024-01-29,False,Información general,Alta,1169,136,A466,1,True,1,55,3
E00429,2024-12-04,True,Solicitud de documentos,Baja,1366,828,A299,2,True,5,26,2
E00430,2024-03-28,False,Queja,Alta,1262,234,A229,2,False,5,17,1
E00431,2024-08-19,True,Solicitud de documentos,Media,747,5,A111,3,True,3,68,4
E00432,2023-05-06,False,Solicitud de documentos,Media,1452,346,A396,1,True,3,37,2
E00433,2024-06-12,True,Información general,Media,659,345,A483,3,False,2,63,3
E00434,2024-07-27,False,Queja,Media,906,318,A085,3,True,4,74,4
E00435,2023-11-17,False,Consulta de matrícula,Media,741,358,A254,3,True,1,117,5
E00436,2024-12-10,False,Solicitud de documentos,Alta,1027,686,A346,1,True,1,56,3
E00437,2024-09-21,False,Información general,Media,1578,932,A074,2,True,3,68,3
E00438,2024-01-04,False,Solicitud de documentos,Media,1382,993,A281,2,True,4,43,3
E00439,2024-02-16,True,Información general,Baja,1219,134,A165,1,True,3,57,3
E00440,2024-02-08,True,Consulta de trámites,Media,1482,680,A295,2,True,2,86,4
E00441,2023-06-28,True,Consulta de matrícula,Media,1259,730,A052,1,False,2,71,3
E00442,2023-08-02,False,Queja,Alta,949,766,A391,1,True,2,54,3
E00443,2024-06-06,True,Consulta de matrícula,Alta,1169,106,A237,2,True,3,52,3
E00444,2023-12-05,False,Solicitud de documentos,Media,1218,941,A210,3,False,4,37,2
E00445,2024-04-27,False,Solicitud de documentos,Media,1151,157,A288,1,True,5,50,2
E00446,2023-06-10,True,Consulta de matrícula,Media,1304,810,A047,1,False,1,76,3
E00447,2023-08-26,True,Consulta de matrícula,Media,2055,988,A332,1,True,5,16,1
E00448,2024-06-17,False,Consulta de trámites,Alta,1920,1013,A027,1,True,4,38,1
E00449,2024-11-05,True,Consulta de matrícula,Media,1333,864,A110,2,True,3,41,2
E00450,2023-08-18,False,Consulta de matrícula,Media,1291,387,A174,2,True,3,59,3
E00451,2024-11-14,False,Consulta de matrícula,Alta,1046,898,A156,1,False,3,53,3
E00452,2023-04-15,False,Consulta de matrícula,Baja,1315,636,A455,3,True,2,95,4
E00453,2024-09-09,False,Queja,Baja,1122,408,A177,2,True,2,89,4
E00454,2023-12-23,False,Información general,Media,770,669,A211,3,True,2,118,5
E00455,2023-01-14,True,Consulta de trámites,Media,1529,1218,A280,3,True,5,68,3
E00456,2024-03-02,True,Queja,Media,1207,301,A063,1,True,1,63,3
E00457,2023-09-04,False,Consulta de matrícula,Media,791,12,A246,2,True,3,90,4
E00458,2024-02-07,False,Información general,Alta,1911,1549,A424,1,False,3,35,2
E00459,2023-03-22,True,Consulta de trámites,Alta,1597,538,A366,1,True,5,21,1
E00460,2023-09-17,True,Solicitud de documentos,Media,819,40,A425,3,True,1,89,4
E00461,2023-10-27,False,Queja,Alta,934,662,A463,3,True,1,116,5
E00462,2024-06-17,True,Queja,Media,712,79,A349,3,False,5,31,2
E00463,2024-06-05,False,Queja,Media,1283,350,A076,1,True,3,49,3
E00464,2023-09-07,True,Información general,Media,1916,1541,A070,1,True,4,22,2
E00465,2023-02-14,False,Consulta de trámites,Baja,1765,1063,A305,1,True,4,43,2
E00466,2024-02-04,True,Queja,Media,1313,1242,A025,1,True,1,86,4
E00467,2024-10-09,False,Consulta de trámites,Media,1191,944,A471,1,True,1,87,4
E00468,2023-04-17,True,Información general,Media,1756,1628,A278,1,True,3,21,2
E00469,2023-10-04,True,Consulta de trámites,Media,1091,911,A334,1,True,1,63,3
E00470,2024-10-29,False,Información general,Baja,1806,1277,A292,1,True,5,4,1
E00471,2023-08-01,True,Información general,Media,1325,614,A158,2,False,4,61,3
E00472,2023-12-05,False,Consulta de matrícula,Media,1719,1514,A245,2,True,4,44,2
E00473,2023-04-27,True,Solicitud de documentos,Alta,840,518,A220,2,False,1,78,3
E00474,2024-10-22,False,Información general,Baja,1529,347,A068,2,True,5,29,2
E00475,2023-02-11,True,Consulta de matrícula,Media,1097,187,A331,1,True,1,85,4
E00476,2023-03-27,False,Solicitud de documentos,Baja,1331,281,A500,1,True,1,79,4
E00477,2024-12-11,True,Consulta de matrícula,Media,654,5,A221,3,True,5,75,3
E00478,2023-10-12,False,Información general,Media,1366,759,A117,3,False,5,47,2
E00479,2024-09-17,True,Consulta de matrícula,Media,1063,85,A374,2,True,2,42,3
E00480,2023-02-06,False,Consulta de matrícula,Baja,934,5,A386,3,True,4,82,4
E00481,2023-10-02,False,Consulta de matrícula,Media,1427,485,A369,2,True,1,97,4
E00482,2024-03-11,False,Consulta de trámites,Media,1927,1449,A401,1,True,3,58,3
E00483,2024-05-16,True,Consulta de matrícula,Media,1472,1298,A297,1,True,1,83,4
E00484,2023-05-08,False,Queja,Media,810,761,A212,3,True,1,114,5
E00485,2023-11-26,True,Consulta de trámites,Baja,895,5,A073,1,True,3,41,3
E00486,2023-05-15,False,Consulta de trámites,Baja,1374,1152,A425,1,False,4,51,3
E00487,2023-04-02,True,Consulta de trámites,Media,1760,1007,A132,2,True,2,64,3
E00488,2024-07-12,False,Información general,Baja,1403,408,A380,3,True,5,32,2
E00489,2023-11-05,True,Queja,Media,1756,1380,A006,1,True,2,72,3
E00490,2024-06-29,True,Solicitud de documentos,Media,347,5,A498,3,True,1,81,4
E00491,2024-06-03,False,Solicitud de documentos,Media,1219,289,A296,1,True,1,86,4
E00492,2024-05-21,True,Información general,Baja,1414,309,A418,2,True,3,44,3
E00493,2024-12-16,True,Consulta de trámites,Media,1807,638,A200,1,True,3,42,2
E00494,2024-10-06,False,Queja,Media,1011,5,A356,3,True,1,96,4
E00495,2024-09-05,True,Consulta de trámites,Alta,816,768,A137,3,True,2,62,4
E00496,2024-08-22,True,Consulta de trámites,Media,1563,450,A466,2,True,2,50,3
E00497,2023-04-18,True,Información general,Media,637,366,A021,1,True,4,39,1
E00498,2024-01-28,False,Queja,Media,852,205,A471,2,True,1,54,3
E00499,2023-01-06,True,Consulta de matrícula,Alta,1179,61,A253,3,True,5,69,3
E00500,2023-07-23,False,Solicitud de documentos,Media,1412,517,A419,2,True,5,36,2
E00501,2024-08-13,True,Solicitud de documentos,Media,1676,642,A405,1,True,2,59,3
E00502,2023-06-24,True,Solicitud de documentos,Baja,1811,1259,A029,1,False,3,46,2
E00503,2024-01-17,True,Consulta de trámites,Alta,1171,5,A294,2,True,3,77,3
E00504,2024-02-16,False,Consulta de matrícula,Media,673,5,A238,3,False,2,43,3
E00505,2023-05-07,True,Consulta de matrícula,Baja,1193,427,A331,3,True,4,45,3
E00506,2023-01-29,True,Consulta de trámites,Baja,907,5,A243,2,True,1,66,4
E00507,2023-07-07,False,Consulta de trámites,Alta,1338,266,A106,1,True,5,28,1
E00508,2024-05-10,True,Queja,Alta,1187,569,A187,1,True,2,49,2
E00509,2023-09-13,False,Solicitud de documentos,Alta,1389,936,A110,1,True,3,66,3
E00510,2024-11-21,False,Solicitud de documentos,Media,1090,488,A315,1,True,1,44,3
E00511,2024-06-12,True,Consulta de matrícula,Alta,1257,1226,A339,3,True,5,76,3
E00512,2024-01-31,False,Solicitud de documentos,Baja,1050,656,A356,1,True,4,34,2
E00513,2023-10-22,True,Solicitud de documentos,Media,1243,275,A262,2,True,2,50,3
E00514,2023-07-18,False,Queja,Media,1239,60,A089,2,True,1,68,4
E00515,2024-02-04,False,Consulta de trámites,Media,1715,1357,A111,2,True,5,41,2
E00516,2024-05-04,True,Consulta de trámites,Alta,1760,1003,A202,2,True,4,43,2
E00517,2023-02-03,False,Información general,Media,1131,566,A395,1,True,3,29,2
E00518,2024-08-12,False,Consulta de matrícula,Media,1145,474,A449,3,False,1,84,5
E00519,2023-09-28,False,Información general,Media,975,314,A355,1,False,2,57,2
E00520,2024-10-28,False,Queja,Media,367,5,A404,3,True,5,65,3
E00521,2024-06-25,False,Consulta de trámites,Media,1579,641,A132,1,False,3,39,1
E00522,2023-08-20,True,Queja,Baja,1345,1221,A126,3,True,3,76,4
E00523,2023-01-11,False,Consulta de trámites,Media,1049,175,A418,2,False,5,22,2
E00524,2023-06-04,True,Información general,Media,1188,402,A455,2,True,5,38,2
E00525,2024-02-11,False,Información general,Baja,1170,658,A352,3,False,5,28,2
E00526,2024-02-29,True,Consulta de matrícula,Baja,1319,464,A222,3,True,1,100,5
E00527,2023-12-11,True,Información general,Media,1303,197,A173,3,True,2,75,4
E00528,2024-02-12,False,Consulta de matrícula,Media,1066,522,A289,2,True,3,90,4
E00529,2023-04-03,False,Queja,Media,671,5,A412,2,True,4,60,4
E00530,2024-09-29,False,Solicitud de documentos,Alta,1207,800,A472,1,True,5,23,2
E00531,2023-03-22,True,Consulta de matrícula,Media,1495,755,A324,3,True,2,96,4
E00532,2023-03-19,False,Información general,Baja,1405,655,A304,3,False,4,42,2
E00533,2024-11-01,True,Solicitud de documentos,Media,792,5,A474,3,True,1,80,5
E00534,2024-08-22,True,Queja,Media,1265,79,A079,2,True,3,45,3
E00535,2024-09-02,True,Información general,Media,1118,1056,A054,3,True,2,59,3
E00536,2024-03-08,False,Queja,Media,1343,1302,A140,3,True,2,75,4
E00537,2024-04-20,False,Información general,Alta,1201,404,A420,2,True,3,73,3
E00538,2023-10-12,True,Consulta de matrícula,Media,908,653,A162,3,True,3,63,3
E00539,2024-05-04,True,Solicitud de documentos,Baja,1460,451,A226,1,False,5,37,1
E00540,2024-01-20,False,Información general,Alta,1254,1022,A460,2,False,3,23,2
E00541,2023-01-28,True,Información general,Baja,1151,165,A139,2,True,2,62,3
E00542,2023-07-30,False,Información general,Media,1436,969,A146,2,True,5,44,2
E00543,2024-09-27,True,Consulta de matrícula,Media,1120,575,A453,1,True,3,32,2
E00544,2024-04-13,False,Consulta de trámites,Baja,782,5,A492,2,True,4,73,3
E00545,2024-09-11,True,Información general,Baja,1263,1098,A291,2,True,4,69,3
E00546,2024-07-17,False,Solicitud de documentos,Alta,1435,659,A427,2,True,3,48,3
E00547,2023-02-17,True,Solicitud de documentos,Media,1172,994,A328,2,True,2,79,3
E00548,2023-04-06,False,Información general,Media,1343,1258,A351,1,True,5,23,2
E00549,2023-05-24,False,Solicitud de documentos,Media,1225,717,A123,3,True,5,40,3
E00550,2023-12-30,True,Información general,Baja,1551,661,A100,3,True,5,9,1
E00551,2023-03-03,True,Queja,Alta,823,5,A100,2,True,1,65,4
E00552,2023-12-18,False,Información general,Alta,1005,5,A322,1,True,3,60,3
E00553,2024-05-03,True,Información general,Media,1308,764,A412,2,True,1,74,3
E00554,2023-01-12,False,Información general,Media,781,634,A237,3,True,1,87,4
E00555,2023-07-23,True,Consulta de trámites,Media,881,204,A345,3,False,4,56,2
E00556,2024-09-19,False,Consulta de trámites,Media,1639,786,A049,1,True,5,22,1
E00557,2023-04-30,False,Información general,Media,914,5,A008,3,True,1,101,5
E00558,2024-11-16,False,Solicitud de documentos,Alta,1607,440,A140,2,True,2,58,3
E00559,2023-09-23,False,Consulta de trámites,Alta,1321,889,A201,1,False,3,38,2
E00560,2023-06-14,False,Información general,Media,804,457,A126,3,True,2,61,4
E00561,2023-04-14,False,Queja,Media,1363,894,A017,2,True,5,32,2
E00562,2024-12-12,True,Solicitud de documentos,Baja,1340,410,A296,1,True,4,31,2
E00563,2024-05-17,True,Solicitud de documentos,Baja,1241,125,A342,2,True,2,64,3
E00564,2024-05-03,True,Consulta de matrícula,Baja,214,169,A489,3,True,2,87,5
E00565,2023-10-08,False,Información general,Media,778,5,A191,2,False,1,78,4
E00566,2023-02-27,False,Solicitud de documentos,Media,912,629,A187,1,True,2,60,4
E00567,2023-10-02,False,Consulta de trámites,Baja,1711,534,A499,2,True,4,41,2
E00568,2024-05-26,False,Información general,Media,1369,1175,A012,3,True,2,84,4
E00569,2024-04-01,True,Queja,Baja,1291,216,A259,1,True,2,70,3
E00570,2023-06-16,True,Solicitud de documentos,Baja,1450,662,A188,1,False,5,32,1
E00571,2023-01-31,False,Queja,Baja,1718,713,A218,3,False,4,2,1
E00572,2024-03-29,True,Solicitud de documentos,Media,1345,1010,A004,2,True,2,76,4
E00573,2023-06-29,True,Queja,Baja,1063,417,A421,2,True,5,21,2
E00574,2023-03-10,False,Información general,Media,1054,618,A393,3,False,3,52,3
E00575,2023-12-30,True,Queja,Media,943,5,A080,1,True,2,73,3
E00576,2024-10-09,False,Consulta de trámites,Media,1519,796,A218,3,True,2,89,4
E00577,2023-04-11,True,Consulta de matrícula,Media,1443,925,A400,1,False,5,29,1
E00578,2024-07-12,False,Consulta de matrícula,Media,726,229,A166,1,True,5,45,2
E00579,2023-10-05,False,Consulta de trámites,Media,1731,623,A231,2,True,5,35,1
E00580,2024-03-13,False,Información general,Media,1509,957,A149,3,True,2,79,3
E00581,2023-03-27,False,Queja,Media,833,308,A031,1,False,1,56,2
E00582,2023-06-30,True,Queja,Media,1173,579,A416,2,True,1,87,4
E00583,2023-01-10,False,Consulta de trámites,Baja,731,5,A479,3,True,5,72,3
E00584,2023-11-23,False,Consulta de matrícula,Media,950,587,A372,3,True,1,73,4
E00585,2024-12-11,False,Consulta de matrícula,Media,1685,823,A492,1,False,3,46,2
