id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,satisfaccion_estudiante,indice_promotor_neto,puntaje_esfuerzo_cliente,mes_consulta
E00299,2024-08-22,True,Información general,Alta,2056,176,A011,1,True,3,-26,2,agosto
E00300,2024-03-13,False,Solicitud de documentos,Media,2863,257,A228,2,True,5,-95,4,marzo
E00301,2024-08-06,True,Consulta de matrícula,Media,77,77,A092,2,True,1,99,1,agosto
E00302,2024-05-23,True,Consulta de trámites,Media,2091,776,A086,3,True,5,-72,1,mayo
E00303,2024-06-08,True,Consulta de matrícula,Media,2468,322,A196,1,True,5,36,1,junio
E00304,2024-12-04,False,Queja,Media,2755,75,A240,3,True,3,62,4,diciembre
E00305,2024-05-26,False,Solicitud de documentos,Alta,3214,1199,A131,2,True,5,-89,5,mayo
E00306,2024-06-10,True,Queja,Baja,1117,441,A453,1,True,3,19,4,junio
E00307,2024-09-14,False,Información general,Media,1338,135,A268,3,False,3,49,4,septiembre
E00308,2024-01-11,False,Información general,Baja,1140,313,A483,2,False,5,-45,3,enero
E00309,2024-01-19,False,Consulta de matrícula,Media,524,524,A219,2,True,4,-90,2,enero
E00310,2024-07-15,False,Información general,Media,2823,180,A203,2,True,2,-22,2,julio
E00311,2024-08-09,False,Información general,Baja,278,278,A013,1,True,3,-22,3,agosto
E00312,2023-03-12,True,Consulta de trámites,Baja,1678,1019,A215,1,True,2,-17,1,marzo
E00313,2024-12-20,False,Consulta de trámites,Alta,3327,1129,A498,2,True,4,-54,3,diciembre
E00314,2024-03-14,True,Queja,Alta,3284,958,A480,2,True,4,-75,1,marzo
E00315,2024-07-07,True,Queja,Media,110,110,A066,1,True,2,54,2,julio
E00316,2024-06-07,False,Consulta de trámites,Media,1994,870,A208,3,True,4,-64,2,junio
E00317,2024-07-01,True,Consulta de matrícula,Baja,2463,216,A170,3,True,5,-69,5,julio
E00318,2024-12-30,True,Consulta de trámites,Media,3194,909,A264,3,True,4,-30,3,diciembre
E00319,2023-06-15,True,Queja,Media,1759,73,A485,2,False,2,-23,3,junio
E00320,2024-10-31,False,Solicitud de documentos,Media,2543,505,A188,2,True,5,-1,3,octubre
E00321,2023-05-28,False,Información general,Media,516,516,A334,1,True,2,-9,2,mayo
E00322,2024-11-09,True,Solicitud de documentos,Media,2183,203,A055,2,True,2,-89,5,noviembre
E00323,2024-02-18,False,Solicitud de documentos,Media,2113,632,A344,3,True,3,67,4,febrero
E00324,2024-02-11,False,Información general,Media,725,725,A345,2,True,4,40,4,febrero
E00325,2024-11-07,False,Consulta de trámites,Media,2226,138,A243,3,True,1,-66,1,noviembre
E00326,2024-08-08,False,Consulta de matrícula,Baja,604,604,A102,1,False,4,93,2,agosto
E00327,2023-06-28,True,Solicitud de documentos,Media,415,415,A474,1,True,1,70,2,junio
E00328,2023-12-24,True,Consulta de matrícula,Baja,3484,742,A401,1,True,1,23,5,diciembre
E00329,2024-02-22,False,Queja,Media,2279,7,A273,1,True,4,87,5,febrero
E00330,2024-03-20,False,Solicitud de documentos,Media,2732,1059,A240,1,True,4,10,5,marzo
E00331,2023-08-05,True,Queja,Baja,2523,426,A215,2,True,1,23,4,agosto
E00332,2023-10-23,True,Consulta de trámites,Media,1321,1078,A286,3,True,1,39,2,octubre
E00333,2024-10-07,False,Solicitud de documentos,Baja,288,288,A185,3,False,1,-57,4,octubre
E00334,2024-12-01,True,Queja,Baja,283,283,A367,3,True,4,81,4,diciembre
E00335,2023-11-06,False,Queja,Alta,1318,108,A041,2,True,4,8,5,noviembre
E00336,2023-02-12,False,Consulta de trámites,Baja,459,459,A050,3,False,2,13,2,febrero
E00337,2023-03-18,True,Consulta de matrícula,Alta,1607,178,A001,3,False,1,41,5,marzo
E00338,2024-04-22,True,Consulta de matrícula,Alta,743,743,A171,2,True,4,-35,5,abril
E00339,2024-09-03,False,Solicitud de documentos,Baja,3132,263,A485,3,True,5,54,4,septiembre
E00340,2024-12-20,False,Consulta de trámites,Media,1218,201,A310,2,True,2,59,2,diciembre
E00341,2023-10-02,True,Solicitud de documentos,Baja,808,524,A125,3,True,2,60,4,octubre
E00342,2024-12-24,False,Consulta de matrícula,Media,312,312,A041,1,True,3,10,4,diciembre
E00343,2023-03-11,True,Consulta de trámites,Media,971,132,A412,1,False,2,5,4,marzo
E00344,2024-04-09,False,Información general,Alta,99,50,A374,2,False,3,74,3,abril
E00345,2023-08-15,True,Consulta de trámites,Media,1288,554,A389,2,True,2,39,4,agosto
E00346,2024-12-08,True,Consulta de trámites,Media,3195,87,A229,2,True,5,-38,3,diciembre
E00347,2024-09-08,True,Información general,Alta,2376,936,A200,2,True,4,-54,5,septiembre
E00348,2023-01-23,False,Queja,Media,2048,112,A235,1,True,2,-5,2,enero
E00349,2023-12-16,False,Queja,Baja,2890,1123,A332,1,True,2,79,4,diciembre
E00350,2023-01-23,True,Queja,Media,1967,134,A425,1,True,3,-9,1,enero
E00351,2023-03-30,False,Consulta de matrícula,Media,847,801,A303,2,True,4,-22,1,marzo
E00352,2024-12-02,True,Consulta de trámites,Alta,3363,745,A113,1,True,1,62,1,diciembre
E00353,2024-06-02,True,Información general,Media,2076,903,A298,1,True,5,-1,4,junio
E00354,2023-01-26,False,Consulta de matrícula,Media,2218,944,A229,2,True,1,56,5,enero
E00355,2024-06-16,False,Información general,Media,1283,792,A211,2,False,1,-79,2,junio
E00356,2023-07-20,True,Consulta de matrícula,Media,809,50,A361,3,False,5,75,2,julio
E00357,2024-11-01,False,Consulta de matrícula,Alta,3364,250,A374,1,False,3,69,2,noviembre
E00358,2023-09-14,False,Consulta de matrícula,Alta,2731,906,A228,2,True,4,87,4,septiembre
E00359,2023-04-02,True,Información general,Baja,1766,1194,A355,1,False,5,-74,3,abril
E00360,2024-01-27,True,Solicitud de documentos,Baja,1152,861,A254,1,True,1,15,1,enero
E00361,2023-07-15,False,Consulta de matrícula,Media,332,137,A101,1,True,3,-7,4,julio
E00362,2024-12-30,True,Queja,Media,3364,883,A447,1,True,4,-83,3,diciembre
E00363,2023-10-26,True,Consulta de trámites,Media,580,447,A065,2,True,2,-66,2,octubre
E00364,2023-02-18,False,Solicitud de documentos,Baja,1749,311,A140,3,False,4,-45,4,febrero
E00365,2023-09-28,True,Solicitud de documentos,Baja,242,242,A337,1,True,3,63,2,septiembre
E00366,2023-09-21,True,Información general,Media,432,432,A371,3,False,4,91,1,septiembre
E00367,2023-05-25,False,Solicitud de documentos,Media,1688,154,A425,1,True,1,-12,1,mayo
E00368,2024-03-04,False,Información general,Baja,3384,217,A355,3,True,2,-24,5,marzo
E00369,2023-02-09,True,Información general,Media,3162,645,A129,2,True,4,37,1,febrero
E00370,2023-03-13,True,Queja,Baja,849,849,A102,1,True,4,39,1,marzo
E00371,2024-05-23,False,Consulta de matrícula,Media,1049,496,A415,1,True,1,49,1,mayo
E00372,2023-05-04,False,Solicitud de documentos,Baja,2517,155,A496,3,True,3,-96,1,mayo
E00373,2024-04-08,False,Consulta de matrícula,Baja,939,387,A086,2,True,2,27,3,abril
E00374,2024-03-25,False,Consulta de matrícula,Media,386,351,A377,1,True,2,39,3,marzo
E00375,2024-04-26,True,Consulta de matrícula,Alta,1854,55,A498,3,True,2,-93,1,abril
E00376,2023-08-08,False,Información general,Baja,137,137,A373,2,True,5,42,2,agosto
E00377,2023-08-27,False,Consulta de matrícula,Baja,2217,627,A387,2,False,5,38,3,agosto
E00378,2024-11-09,True,Solicitud de documentos,Media,2320,46,A107,3,True,2,96,3,noviembre
E00379,2024-06-18,False,Información general,Media,3442,668,A126,2,True,5,21,2,junio
E00380,2023-10-12,True,Solicitud de documentos,Baja,635,60,A227,1,True,4,64,5,octubre
E00381,2024-03-13,False,Información general,Media,2419,824,A368,2,True,4,74,5,marzo
E00382,2024-11-13,False,Consulta de trámites,Media,1887,891,A386,2,True,2,35,1,noviembre
E00383,2023-01-28,False,Consulta de trámites,Baja,3066,538,A068,1,True,2,55,2,enero
E00384,2023-02-18,True,Consulta de trámites,Media,1717,1120,A388,1,True,2,69,3,febrero
E00385,2023-09-21,True,Consulta de trámites,Baja,2301,658,A377,2,True,5,-92,2,septiembre
E00386,2023-07-01,False,Información general,Baja,1226,1106,A078,3,False,2,-75,1,julio
E00387,2023-11-04,True,Consulta de matrícula,Baja,745,681,A440,1,False,1,20,3,noviembre
E00388,2024-08-21,True,Queja,Media,2836,510,A162,1,True,4,77,3,agosto
E00389,2023-11-21,True,Queja,Baja,1236,963,A381,3,False,4,-84,4,noviembre
E00390,2023-02-14,True,Consulta de trámites,Media,3100,154,A229,1,True,3,-68,3,febrero
E00391,2024-07-20,True,Consulta de matrícula,Media,1944,324,A481,3,True,4,-84,1,julio
E00392,2023-02-07,True,Solicitud de documentos,Media,1508,322,A150,1,True,4,-14,2,febrero
E00393,2023-08-22,False,Consulta de matrícula,Media,991,207,A357,2,False,2,93,5,agosto
E00394,2023-07-17,False,Solicitud de documentos,Media,901,236,A022,2,True,3,52,3,julio
E00395,2024-09-09,True,Queja,Baja,720,720,A201,3,True,1,5,2,septiembre
E00396,2023-04-03,False,Consulta de matrícula,Baja,1151,920,A313,2,True,1,-83,5,abril
E00397,2023-02-02,False,Consulta de matrícula,Baja,1691,1078,A238,3,True,2,-26,5,febrero
E00398,2023-11-01,False,Queja,Baja,1247,1108,A387,2,False,2,-86,5,noviembre
E00399,2024-07-17,False,Consulta de matrícula,Media,586,586,A341,3,True,1,-39,5,julio
E00400,2023-09-19,True,Solicitud de documentos,Media,413,413,A232,3,True,1,-71,3,septiembre
E00401,2024-08-10,False,Consulta de matrícula,Media,3459,410,A405,2,True,2,95,2,agosto
E00402,2023-07-06,False,Solicitud de documentos,Alta,453,453,A054,1,True,4,27,4,julio
E00403,2024-09-23,True,Consulta de trámites,Media,1776,226,A118,1,True,1,24,4,septiembre
E00404,2023-04-08,True,Consulta de matrícula,Media,419,380,A486,3,True,3,60,3,abril
E00405,2023-11-20,False,Solicitud de documentos,Media,3024,1007,A464,3,True,1,-38,5,noviembre
E00406,2023-03-23,False,Queja,Media,3020,1042,A492,2,True,5,56,4,marzo
E00407,2023-11-23,False,Consulta de trámites,Media,1198,681,A163,2,True,3,-87,4,noviembre
E00408,2023-06-21,False,Consulta de matrícula,Media,948,118,A142,2,False,4,-55,3,junio
E00409,2023-07-18,False,Solicitud de documentos,Media,2629,1102,A161,3,True,1,9,4,julio
E00410,2023-10-30,False,Consulta de matrícula,Media,450,450,A378,2,True,2,12,3,octubre
E00411,2024-01-18,True,Solicitud de documentos,Alta,1923,826,A388,2,False,3,-17,2,enero
E00412,2023-08-24,False,Consulta de matrícula,Media,3186,1156,A265,2,True,2,2,5,agosto
E00413,2023-04-12,False,Consulta de trámites,Media,727,695,A106,3,True,5,46,5,abril
E00414,2024-06-26,True,Consulta de trámites,Media,2994,168,A063,3,True,1,19,2,junio
E00415,2024-10-21,True,Consulta de matrícula,Media,3000,381,A238,2,True,1,62,2,octubre
E00416,2023-03-18,True,Consulta de matrícula,Media,936,716,A216,3,True,3,-94,2,marzo
E00417,2024-05-12,True,Información general,Alta,1787,921,A064,1,True,4,52,2,mayo
E00418,2024-02-29,False,Consulta de matrícula,Media,3129,482,A003,3,True,2,-78,3,febrero
E00419,2023-08-18,False,Consulta de matrícula,Media,881,500,A360,2,False,2,-51,5,agosto
E00420,2023-08-03,False,Consulta de trámites,Baja,2252,985,A296,2,True,2,-60,5,agosto
E00421,2023-09-09,False,Consulta de matrícula,Media,3338,1126,A431,3,True,5,48,3,septiembre
E00422,2023-03-16,False,Queja,Alta,588,228,A477,2,True,4,-59,3,marzo
E00423,2024-07-23,False,Consulta de matrícula,Media,3211,760,A139,1,True,4,50,1,julio
E00424,2023-10-19,True,Información general,Baja,515,515,A014,2,True,2,8,1,octubre
E00425,2023-09-13,False,Solicitud de documentos,Baja,3489,886,A311,3,True,2,16,1,septiembre
E00426,2023-08-22,True,Consulta de trámites,Alta,3290,657,A496,3,True,1,-82,3,agosto
E00427,2024-12-24,True,Queja,Baja,3375,320,A067,3,False,3,-37,1,diciembre
E00428,2024-08-05,False,Solicitud de documentos,Media,1743,807,A127,3,True,4,-93,1,agosto
E00429,2024-11-11,True,Queja,Baja,2682,845,A090,2,True,4,-61,3,noviembre
E00430,2024-11-04,False,Consulta de trámites,Media,2322,959,A088,3,True,5,73,2,noviembre
E00431,2024-05-14,True,Información general,Alta,2590,8,A235,3,True,2,-97,5,mayo
E00432,2023-04-06,False,Consulta de trámites,Media,2112,39,A492,1,False,5,-69,2,abril
E00433,2024-11-29,True,Queja,Baja,2338,697,A074,2,True,5,-48,2,noviembre
E00434,2023-02-05,False,Queja,Baja,2069,193,A157,1,False,1,47,1,febrero
E00435,2024-11-20,False,Consulta de trámites,Media,3363,774,A019,2,True,1,-25,5,noviembre
E00436,2024-08-24,False,Consulta de matrícula,Alta,3161,1039,A346,3,True,4,5,1,agosto
E00437,2023-01-15,False,Consulta de trámites,Media,129,129,A127,2,True,1,-36,5,enero
E00438,2023-12-01,False,Información general,Baja,1698,115,A427,3,True,5,-46,5,diciembre
E00439,2023-06-29,True,Consulta de trámites,Media,3337,337,A426,3,False,1,-77,3,junio
E00440,2023-09-08,True,Solicitud de documentos,Media,701,558,A445,1,True,1,-23,3,septiembre
E00441,2023-10-21,True,Consulta de matrícula,Alta,1988,207,A003,2,True,3,44,5,octubre
E00442,2023-05-08,False,Solicitud de documentos,Alta,3356,120,A302,2,False,5,-53,5,mayo
E00443,2023-11-16,True,Consulta de trámites,Media,778,365,A095,3,False,2,-23,3,noviembre
E00444,2023-10-28,False,Consulta de matrícula,Media,2684,500,A226,1,True,2,21,5,octubre
E00445,2024-02-21,False,Solicitud de documentos,Media,2117,507,A426,1,False,5,-92,3,febrero
E00446,2024-11-18,True,Solicitud de documentos,Media,3338,790,A061,3,False,4,85,4,noviembre
E00447,2023-11-16,True,Consulta de matrícula,Alta,1289,1194,A025,1,True,4,21,5,noviembre
E00448,2023-08-23,False,Consulta de matrícula,Baja,839,91,A448,1,False,2,-42,2,agosto
E00449,2024-09-17,True,Queja,Alta,103,103,A159,1,False,3,66,2,septiembre
E00450,2024-06-09,False,Consulta de matrícula,Baja,2812,1119,A213,3,True,4,89,4,junio
E00451,2024-06-12,False,Consulta de trámites,Media,2981,464,A182,1,True,3,5,4,junio
E00452,2024-01-20,False,Información general,Media,888,9,A248,3,True,1,76,1,enero
E00453,2023-02-28,False,Queja,Baja,2106,884,A352,3,True,3,-92,3,febrero
E00454,2024-05-19,False,Consulta de matrícula,Media,1497,112,A212,3,True,1,-73,1,mayo
E00455,2024-10-16,True,Información general,Media,2923,548,A262,2,True,3,-25,2,octubre
E00456,2024-03-31,True,Queja,Alta,3124,640,A287,3,True,2,-58,5,marzo
E00457,2024-01-12,False,Consulta de trámites,Baja,545,545,A330,2,True,2,-59,3,enero
E00458,2023-09-27,False,Información general,Media,2321,743,A424,2,True,1,91,4,septiembre
E00459,2023-11-27,True,Consulta de matrícula,Media,575,482,A125,2,True,5,-37,4,noviembre
E00460,2023-08-10,True,Consulta de matrícula,Alta,646,646,A377,3,True,2,-85,5,agosto
E00461,2023-12-04,False,Consulta de trámites,Baja,1882,154,A182,1,True,1,-17,4,diciembre
E00462,2023-09-13,True,Queja,Alta,56,56,A481,2,True,5,-43,2,septiembre
E00463,2024-04-14,False,Información general,Media,1136,754,A380,2,True,4,28,4,abril
E00464,2024-05-28,True,Consulta de trámites,Media,188,188,A389,1,True,4,13,4,mayo
E00465,2024-09-13,False,Queja,Baja,1530,172,A280,2,True,2,74,4,septiembre
E00466,2023-01-27,True,Solicitud de documentos,Media,1898,831,A315,2,True,2,-29,2,enero
E00467,2024-10-28,False,Solicitud de documentos,Media,696,696,A239,2,True,2,37,1,octubre
E00468,2024-05-16,True,Queja,Media,3272,1085,A365,3,True,2,-84,5,mayo
E00469,2023-03-03,True,Consulta de matrícula,Media,3033,455,A039,2,True,2,49,2,marzo
E00470,2023-08-11,False,Consulta de matrícula,Baja,2882,787,A459,1,True,4,95,3,agosto
E00471,2023-08-29,True,Solicitud de documentos,Baja,662,662,A160,1,True,1,40,2,agosto
E00472,2023-05-18,False,Consulta de matrícula,Alta,2272,699,A108,2,True,4,-48,1,mayo
E00473,2024-10-04,True,Consulta de matrícula,Media,3332,765,A354,3,False,4,54,5,octubre
E00474,2024-03-14,False,Queja,Baja,675,435,A104,2,True,5,-92,4,marzo
E00475,2023-12-08,True,Queja,Media,1184,82,A482,1,False,2,95,1,diciembre
E00476,2023-02-13,False,Consulta de matrícula,Media,1048,565,A275,1,True,4,28,5,febrero
E00477,2023-03-15,True,Queja,Alta,2577,823,A056,1,True,4,94,1,marzo
E00478,2024-02-08,False,Información general,Alta,490,490,A498,3,True,4,-24,1,febrero
E00479,2024-08-10,True,Solicitud de documentos,Media,936,300,A330,2,True,4,-17,4,agosto
E00480,2024-08-09,False,Información general,Media,2104,23,A428,2,True,4,-25,5,agosto
E00481,2024-06-11,False,Información general,Baja,2322,384,A026,3,True,4,-44,4,junio
E00482,2023-09-15,False,Consulta de matrícula,Baja,159,159,A053,2,True,5,82,1,septiembre
E00483,2024-03-19,True,Consulta de matrícula,Alta,1373,823,A462,2,True,3,-19,4,marzo
E00484,2024-01-15,False,Información general,Baja,3333,198,A168,1,True,1,31,2,enero
E00485,2023-11-01,True,Información general,Baja,1225,444,A359,2,True,4,27,4,noviembre
E00486,2024-07-09,False,Consulta de trámites,Media,1641,126,A462,2,True,5,-61,5,julio
E00487,2024-02-18,True,Consulta de trámites,Media,2644,1191,A483,1,True,4,59,2,febrero
E00488,2024-05-08,False,Solicitud de documentos,Media,3340,1188,A390,2,False,2,58,3,mayo
E00489,2024-10-13,True,Información general,Media,1385,235,A421,2,True,3,-63,5,octubre
E00490,2023-04-21,True,Queja,Media,3508,88,A071,2,True,2,53,4,abril
E00491,2023-06-08,False,Consulta de trámites,Media,1757,51,A309,3,True,3,-33,4,junio
E00492,2023-09-03,True,Consulta de matrícula,Media,2006,318,A206,3,False,3,99,4,septiembre
E00493,2024-12-23,True,Información general,Media,2599,836,A037,3,True,2,-54,2,diciembre
E00494,2024-04-15,False,Queja,Media,1042,275,A122,1,True,4,-75,2,abril
E00495,2024-07-21,True,Queja,Baja,2368,569,A358,1,True,3,68,3,julio
E00496,2024-12-10,True,Queja,Alta,2723,821,A034,2,True,5,78,1,diciembre
E00497,2023-12-15,True,Consulta de matrícula,Media,1654,810,A390,3,True,3,65,5,diciembre
E00498,2023-06-15,False,Consulta de trámites,Baja,3068,454,A163,1,True,2,-84,4,junio
E00499,2024-12-23,True,Queja,Media,796,796,A179,2,True,5,-95,5,diciembre
E00500,2024-06-12,False,Consulta de trámites,Baja,2259,465,A057,2,True,1,20,2,junio
E00501,2024-08-21,True,Solicitud de documentos,Media,763,651,A004,1,True,3,100,4,agosto
E00502,2024-12-27,True,Consulta de matrícula,Media,1433,785,A496,2,True,4,-44,1,diciembre
E00503,2024-04-13,True,Consulta de trámites,Baja,1035,489,A099,3,True,3,22,3,abril
E00504,2024-11-01,False,Consulta de trámites,Alta,2912,20,A431,2,True,5,14,5,noviembre
E00505,2023-05-30,True,Queja,Baja,111,111,A278,1,True,5,1,1,mayo
E00506,2023-06-27,True,Queja,Media,661,444,A316,3,True,4,-98,4,junio
E00507,2024-12-30,False,Consulta de matrícula,Media,3438,1109,A250,3,True,1,76,5,diciembre
E00508,2023-04-12,True,Consulta de trámites,Alta,89,89,A258,3,True,4,28,2,abril
E00509,2023-04-26,False,Información general,Baja,811,243,A067,1,True,3,-43,5,abril
E00510,2023-03-03,False,Queja,Baja,813,93,A202,1,True,5,93,4,marzo
E00511,2023-01-09,True,Queja,Alta,3472,627,A289,2,True,1,-26,1,enero
E00512,2023-11-28,False,Solicitud de documentos,Media,3384,447,A228,2,True,2,1,4,noviembre
E00513,2023-04-24,True,Consulta de matrícula,Baja,1800,479,A049,2,False,5,86,2,abril
E00514,2023-09-21,False,Consulta de trámites,Media,450,450,A394,2,True,5,-15,4,septiembre
E00515,2024-11-05,False,Consulta de trámites,Baja,3070,18,A266,1,True,2,-62,2,noviembre
E00516,2023-09-07,True,Consulta de trámites,Alta,3162,477,A005,2,True,2,67,2,septiembre
E00517,2024-08-11,False,Queja,Media,3505,487,A136,1,True,4,-60,4,agosto
E00518,2023-02-06,False,Consulta de matrícula,Media,822,498,A448,2,False,3,-39,3,febrero
E00519,2024-10-06,False,Consulta de trámites,Baja,3279,974,A014,3,True,2,57,2,octubre
E00520,2024-05-29,False,Información general,Baja,2647,878,A330,2,True,4,36,5,mayo
E00521,2024-07-19,False,Solicitud de documentos,Baja,619,619,A096,2,True,1,18,4,julio
E00522,2023-01-26,True,Solicitud de documentos,Media,2498,383,A128,1,False,1,95,5,enero
E00523,2023-07-03,False,Consulta de trámites,Baja,2210,526,A235,2,True,1,66,2,julio
E00524,2024-01-08,True,Queja,Baja,2899,985,A413,1,False,5,-26,4,enero
E00525,2023-05-22,False,Solicitud de documentos,Media,1858,666,A448,1,True,4,51,4,mayo
E00526,2023-04-05,True,Solicitud de documentos,Baja,1383,116,A255,2,False,3,35,2,abril
E00527,2023-01-22,True,Solicitud de documentos,Alta,3111,857,A194,1,True,2,73,1,enero
E00528,2024-01-10,False,Solicitud de documentos,Alta,1318,103,A437,2,True,2,16,4,enero
E00529,2024-06-01,False,Consulta de trámites,Media,3390,668,A345,1,True,5,69,4,junio
E00530,2024-07-30,False,Consulta de matrícula,Alta,1461,232,A411,1,False,4,-65,5,julio
E00531,2023-03-25,True,Consulta de matrícula,Alta,1123,78,A375,3,True,1,-11,2,marzo
E00532,2024-02-04,False,Queja,Media,1560,644,A368,3,True,2,32,2,febrero
E00533,2023-08-23,True,Información general,Media,3158,130,A329,1,True,1,29,3,agosto
E00534,2023-01-20,True,Consulta de matrícula,Baja,567,567,A239,1,True,1,56,4,enero
